_id,customer_id,store_id,first_name,last_name,email,address,create_date,active
60c6050f0eb07c46f4e7baf6,462,2,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7baf7,463,2,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7baf8,464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7baf9,465,1,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bafa,466,1,LEO,EBERT,LEO.EBERT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bafb,467,2,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bafc,468,1,TIM,CARY,TIM.CARY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bafd,469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bafe,470,1,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7baff,471,1,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb00,472,1,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb01,473,2,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb02,474,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb03,475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb04,476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb05,477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb06,478,1,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb07,479,1,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb08,480,1,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb09,481,1,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb0a,482,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,,,0
60c6050f0eb07c46f4e7bb0b,483,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb0c,484,1,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb0d,485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb0e,486,1,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb0f,487,2,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb10,488,2,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb11,489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb12,490,1,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb13,491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb14,492,2,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb15,493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb16,494,2,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb17,495,2,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb18,496,2,TYLER,WREN,TYLER.WREN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb19,497,2,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb1a,498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb1b,499,2,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb1c,500,1,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb1d,501,1,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb1e,502,1,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb1f,503,1,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb20,504,1,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb21,505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb22,506,2,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb23,507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb24,508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb25,509,1,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb26,510,2,BEN,EASTER,BEN.EASTER@sakilacustomer.org,,,0
60c6050f0eb07c46f4e7bb27,511,1,CHESTER,BENNER,CHESTER.BENNER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb28,512,1,CECIL,VINES,CECIL.VINES@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb29,513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb2a,514,2,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb2b,515,1,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb2c,516,2,ELMER,NOE,ELMER.NOE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb2d,517,2,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb2e,518,1,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb2f,519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb30,520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb31,521,2,ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb32,522,2,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb33,523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb34,524,1,JARED,ELY,JARED.ELY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb35,525,2,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb36,526,2,KARL,SEAL,KARL.SEAL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb37,527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb38,528,1,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb39,529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb3a,530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb3b,531,2,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb3c,532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb3d,533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb3e,534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,,,0
60c6050f0eb07c46f4e7bb3f,535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb40,536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb41,537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb42,538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb43,539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb44,540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb45,541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb46,542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb47,543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb48,544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb49,545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb4a,546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb4b,547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb4c,548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb4d,549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb4e,550,2,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb4f,551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb50,552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb51,553,1,MAX,PITT,MAX.PITT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb52,554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb53,555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb54,556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb55,557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb56,558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,,,0
60c6050f0eb07c46f4e7bb57,559,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb58,560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb59,561,2,IAN,STILL,IAN.STILL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb5a,562,1,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb5b,563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb5c,564,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb5d,565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb5e,566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb5f,567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb60,568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb61,569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb62,570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb63,571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb64,572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb65,573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb66,574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb67,575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb68,576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb69,577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb6a,578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb6b,579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb6c,580,1,jingle,GREY,ROSS.GREY@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb6d,581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb6e,582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb6f,583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb70,584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb71,585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb72,586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb73,587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb74,588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb75,589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb76,590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb77,591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb78,592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,,,0
60c6050f0eb07c46f4e7bb79,593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb7a,594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb7b,595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb7c,596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb7d,597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb7e,598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,,,1
60c6050f0eb07c46f4e7bb7f,599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,,,1
